[메가존/펜타클] 백엔드 / 데이터 엔지니어,메가존/펜타클],"디지털광고, 디지털마케팅, 온라인광고, 온라인마케팅, Java, Python, Amazon AWS, jQuery, Node.js, React.js, spring-framework, Spring, 빅데이터, 데이터엔지니어, "
[메가존/펜타클] 모바일앱 개발자 채용,메가존/펜,"디지털광고, 디지털마케팅, 온라인광고, 온라인마케팅, Android, iOS, Flutter, react-native, Firebase, 클라우드, Front-end, Back-end, 풀스택개발, "
[메가존/펜타클] 프론트엔드 개발자 채용,메가존/펜타,"디지털광고, 디지털마케팅, 온라인광고, 온라인마케팅, JavaScript, HTML, HTML5, CSS3, Vue.js, React.js, Git, jQuery, Front-end, 웹퍼블리싱, 프론트엔드개발자, "
[메가존/펜타클] 프로덕트 오너 (Product Owner),AI,"디지털광고, 디지털마케팅, 온라인광고, 온라인마케팅, Android, iOS, PM, UI/UX, 모바일앱, 플랫폼, "
백엔드 개발자,,"PHP, Node.js, JavaScript, Back-end, "
Tech Lead [App 개발],AI,"Android, iOS, MVVM, mvp, viper, "
iOS 앱 개발자 (신입/경력),,"iOS, Objective-C, Swift, Xcode, "
Frontend 개발자,AI,"Python, "
"""인플루언서 커머스"" 프론트엔드 개발자 (React)",,"React, HTML&CSS3, CSS, HTML, graphql, rdbms, aws, Amazon AWS, TypeScript, Nextjs, React.js, react-apollo, "
"""인플루언서 커머스"" 풀스택 개발자 (Django/React)","커머스"" 풀스택 개발자","full-stack development, Back-end, Front-end, Python, Django, Django REST framework, React, Redux, JavaScript, es6, MySQL, PostgreSQL, Amazon AWS, Git, GitLab, Asana, "
"""인플루언서 커머스"" 백엔드 개발자 (Django)","Celery, django","Python, 파이썬, Django, Python Django, graphql, Celery, django-celery, Amazon AWS, aws, graphene-django, "
코레토와 함께할 웹 프론트엔드 개발자를 모십니다.,,"JavaScript, Front-end, React, Amazon AWS, CSS3, Git, GitHub, HTML5, MongoDB, CSS, HTML, "
백엔드 엔지니어(Python),,"Python, Flask, Django, Back-end, "
백엔드/서버 개발자,"Rails, spring","Back-end, Node.js, Ruby On Rails, spring-framework, Spring, SpringBoot, spring-boot, Amazon AWS, "
스마트팜 서비스 UI 및 백엔드 개발자(신입/경력/보충역),Front-end,"Vue.js, Node.js, GitLab, JavaScript, Front-end, Back-end, Python, "
Unity3D 어플리케이션(iOS/안드로이드) 개발자 모집,AI,"Android, iOS, C#, Unity 3D, 유니티, 앱개발자, "
데이터엔지니어 모집,,"Java, Back-end, "
SM파견 웹개발자 모집,AI,"Java, Python, Flask, Elasticsearch, MongoDB, "
서비스 개발 팀장님을 모십니다.,"JavaScript, Python","jQuery, PHP, MySQL, Node.js, Apache, JavaScript, Python, Vue.js, createjs, HTML5, Front-end, Back-end, React, 풀스택개발, "
프론트앤드 웹 개발자 채용(Talk To Me In Korean),Talk T,"JavaScript, React, CSS3, Node.js, Amazon AWS, AngularJS, GitHub, Front-end, jQuery, WordPress, HTML5, CSS, Git, "
Javascript (React/Node/Mongo) 풀스택 개발자,,"Android, iOS, Node.js, Amazon AWS, React, React.js, react-native, Meteor, Meteor.js, "
보안 엔지니어,app-security,"penetration-testing, information-security, web-security, app-security, 취약점 진단, 취약점 분석, 취약점점검, App 취약점 진단, 모의해킹, 정보보안, 소프트웨어 취약점, 웹 보안, 개인정보보호, network-security, 네트워크보안, ISO 27001, ISMS, 클라우드 보안, "
백엔드 개발자 (경력 3년 이상),AI,"Java, Spring, Node JS, Amazon DynamoDB, MongoDB, security, "
Python(Django) 개발자 (신입/경력),Amazon AWS,"Python, Django, PostgreSQL, Amazon AWS, RESTful-api, Apache, GitHub, Slack, "
Flutter 개발자분을 모집합니다 (1~2인),AI,"Android, iOS, Flutter & Dart, Flutter, Git, "
[백패커/아이디어스] 프론트엔드 개발자,,"Git, Front-end, CSS3, HTML5, jQuery, CSS, GitHub, Amazon AWS, React, HTML5, CSS3, jQuery, javascript, JavaScript, "
[백패커/아이디어스] 보안 정책 담당자,AI,"aws, CISSP, CISA, ISMS, security, CPPG, 클라우드 보안, 정보보호관리체계, 정보보안, 보안, ISO 27001, 개인정보보호, "
[백패커/아이디어스] 안드로이드 개발자,AI,"Android, Kotlin, Java, RxJava, mvc, MVVM, mvc/mvvm, Docker/Kubernetes, AAC ViewModel, dagger, jetpack, "
[백패커/아이디어스] DevOps 엔지니어 (신입/경력),아이디어스] DevO,"devops engineer, monitoring, devops, AWS Data Pipeline, CI/CD, aws, cloudformation, container, Serverless, Terraform, Python, PHP, golang, MSA, iac, Docker, Kubernetes, Amazon AWS, GitHub, "
[백패커/아이디어스] QA 엔지니어,"사용성테스트, 테스터","QA 테스터, qa, 소프트웨어테스트, 제품 테스트, 사용성테스트, 테스터, testing, test-cases, quality-assurance, QA/QC, 품질관리, "
[백패커/아이디어스] 보안 엔지니어 (IT Security Engineer),보안 엔지니어 (IT Sec,"aws, Python, CISSP, CISA, shell-script, Terraform, AWS WAF, utm, waf, 정보보호, 정보보안, 정보보호관리체계, ISMS, 보안솔루션, 개인정보보호, 네트워크보안, 웹 보안, 클라우드 보안, 클라우드 인프라, 클라우드, 보안, 컴플라이언스, "
[백패커/아이디어스] iOS 개발자,,"iOS, Swift, Objective-C, iPhone, 모바일앱개발, ios 앱개발, 아이폰개발자, MVVM, mvp, "
[백패커/아이디어스] 머신러닝 엔지니어 (NLP/검색/추천),"learning, Machine","ml, NLP, 인공지능, 머신러닝, 딥러닝, deep-learning, Machine Learning, machine-learning, 자연어처리, "
[백패커/아이디어스] 데이터 엔지니어,AI,"데이터, aws, Amazon AWS, 데이터 레이크, Python, 빅데이터, 빅데이터 분석/인프라/가시화, Git, gitflow, tableau, superset, powerbi, Redash, QuickSight, 데이터 파이프라인, SQL, GitHub, Docker/Kubernetes, power bi, "
[백패커/아이디어스] 백엔드 개발자,"MSA, spring","Java, Back-end, REST API, aws, MSA, spring-framework, rdb, NoSQL, Spring, Amazon AWS, Elasticsearch, ORM, JPA, Hibernate, Kubernetes, "
[I'mport] iOS Engineer (iOS 모바일 SDK 구축),AI,"iOS, Swift, promise, future, reactive, mvp, MVVM, blockchain, ReactiveX, RxSwift, rxcocoa, RxFlow, FlexLayout, alamofire, "
[I'mport] Senior Front-end Engineer,[I'mport] Senior,"TypeScript, Javascript(ES6+), React, CSS3, scss, media-query, "
[CHAI] QA Engineer,AI,"QA 테스터, "
[I'mport] Back-end Engineer,AI,"TypeScript, PostgreSQL, Redis, Elasticsearch, JavaScript, Node JS, graphql, React, Sentry, Spring Framework 5, SpringBoot, SpringBoot2, WebFlux, AWS Container, OpenTracing, Jaeger, zipkin, Elastic APM, Python, clustering, Vitess, "
[CHAI] DevOps Engineer,AI,"PostgreSQL, Elasticsearch, Apache Spark, gnu, Linux, CentOS, Docker, Cluster Orchestration, Terraform, "
머신러닝(+딥러닝) 연구원,,"machine-learning, deep-learning, 통계학, "
센서 융합 알고리즘 개발자,AI,"C, C++, Python, OpenCV, Open GL, robotics, 임베디드 SW 개발, SLAM, "
3D 화면 출력 알고리즘 개발자,AI,"C, C++, OpenCV, Open GL, 화면설계, "
영상처리 알고리즘 개발자,AI,"C, C++, OpenCV, 영상처리, "
"[부동산,테크핀,블록체인] Frontend 개발자, 퍼블리셔 채용",,"Front-end, CSS, Git, GitHub, "
Bigdata+AI 부동산 추천 서비스 부동부동 FrontEnd developer 채용,,"React, JavaScript, Front-end, 풀스택개발, Android, iOS, "
Back-end Engineer,AI,"Python, Node.js, Docker, Kubernetes, k8s, golang, TensorFlow, Airflow, Google BigQuery, Auto ML, spark, Kafka, Terraform, "
A.I Engineer,AI,"Data Science, TensorFlow, PyTorch, keras, Pandas, "
프론트엔드 개발자(Vue.js) 채용,AI,"PHP, Vue.js, JavaScript, CSS, "
Vue.js Framework 프론트 개발자 구인,AI,"Vue.js, CSS, Git, "
2021 상반기 1차Data Platform Developer - 데이터 플랫폼 개발자(팀장),AI,"GitHub, doker, Kubernetes, elastic, grafana, Node.js, JavaScript, "
"2021 상반기 1차 Data Platform Developer - 데이터 플랫폼 개발자(인턴,신입)",Security,"Git, JavaScript, Node.js, React, Docker, Python, "
Android 개발자 채용,AI,"Android, Java, Kotlin, mvp, MVVM, Clean Architecture, RxJava, "
Mathematician / ZKP Researcher,AI,"수학, 선형대수학, JavaScript, Rust, Go, "
Smart Contract Developer,AI,"blockchain, SMART CONTRACT, "
Layer2(plasma/rollup) client developer,AI,"blockchain, Ethereum Client Development, Go, "
빅데이터 시스템 서버개발자 경력직 채용,AI,"Java, Android, MySQL, JavaScript, Linux, Flutter, 모바일앱개발, 서버개발, iOS, 응용프로그래머, 안드로이드, 아이폰, HTML5, "
플랫가든과 함께할 젊은 선배를 구합니다.(Backend Engineer),젊은 선배를 구합니다.(Ba,"REST, GraphQL API, JavaScript, TypeScript, Amazon EKS, domain-driven-design, Amazon AWS, NestJs, Docker, AWS ECS, 서버관리, Agile Scrum, Back-end, Node.js, "
[헬로마켓] 프론트엔드 개발자 채용,,"Java, Node.js, React, webpack, babel, Redux-saga, Next.js, Git, seo, "
[헬로마켓] 백엔드 개발자(Java-Spring) 채용,[헬로마켓] 백엔드,"Java, RESTful-api, Linux, Java Spring, rdbms, Git, "
iOS 클라이언트 엔지니어,AI,"Git, iOS, Swift, "
Senior Backend Developer (Java),"API, aws","Java, spring-framework, Spring, JAVA Restful API, aws, Back-end, MySQL, gis, 백엔드개발자, "
Product Owner,ab-testing,"Java, Back-end, 백엔드개발자, PHP, Android, ab-testing, tpm, po, frontend-developer, "
네트워크 운영 담당자,AI,"네트워크, POS, 네트워크구축·운영·관리, 네트워크관리, vpn, firewall, SSL, ccna, CCNP, CCIE, ISMS, "
QA Engineer,,"Agile Scrum, software-testing, ISTQB, Scrum Master, "
Senior Backend Developer (PHP),RESTful-api,"Back-end, PHP, modern php, aws, RESTful-api, Laravel framwork, MySQL, MSA, Amazon ElasticBeanstalk, s3, "
Backend Developer (PHP),RESTful-api,"Back-end, PHP, modern php, aws, RESTful-api, Laravel framwork, MySQL, MSA, Amazon ElasticBeanstalk, s3, "
Windows Application Developer(WPF 가능자),XAML,"WPF, .NET, C#, XAML, RESTful-api, HTTP, MVVM, JIRA, Confluence, "
Data Engineer,Python,"Python, R, Scala, julia, Tensorflow, Keras 등 머신러닝/딥러닝, Web Scraping, etl, Hadoop, web crawling, Datamining, 데이터마이닝, spark, "
DevOps Developer,AI,"Terraform, Kubernetes, AWS Cloud, CI/CD, "
TMS AI/ML Engineer,deep-learning,"ai, Spring, spark, Hadoop, Machine Learning, deep-learning, neural-network, aws, Python, Java, 머신러닝, Big Data, "
Backend Developer (Java),"API, aws","Java, spring-framework, Spring, JAVA Restful API, aws, Back-end, MySQL, gis, 백엔드개발자, "
보안 감사 팀장,AI,"보안감사, 정보보호, 정보보안, CISA, 디지털포렌식, 보안컨설팅, CISSP, aws, "
웹 프론트엔드 엔지니어,,"Front-end, TypeScript, React, "
온라인 이벤트 플랫폼 엑씽크에서 경력 서버 개발자를 찾습니다!,AI,"Node.js, MySQL, MongoDB, JavaScript, "
웹 프론트엔드 개발자 - React,웹 프론트엔드,"React, Front-end, HTML5, CSS, JavaScript, "
"Spring, BIgData 기반 JAVA BACK-END 개발자 채용",spring-framework,"Java, Java/JSP, MySQL, spring-framework, Spring, Git, Back-end, "
데이터 분석가(신입),AI,"Python, MySQL, MongoDB, MSoffice, "
ECM (Enterprise Content Management) 솔루션 개발 부문 신입/경력 정규직 채용,,"웹애플리케이션, Java, JSP, spring-framework, "
[워키도기] React Native Engineer 모집,,"Android, iOS, react-native, JavaScript, React, "
"돌고(기부 플랫폼), 플로셋(플라워 셀렉트샵) 웹개발",,"RESTful-api, aws 서버관리, Java 기반 웹서비스 개발, Java, SpringBoot, JavaScript, jQuery, MySQL, aws, "
[인스테리어] Java 백엔드 개발자,aws,"Java, MySQL, Back-end, aws, rdbms, restful, git-flow, SpringBoot, "
[인스테리어] PHP 백엔드 개발자,,"PHP, MySQL, JavaScript, jQuery, Ajax, Back-end, "
[인스테리어] 리액트 네이티브 개발자,Context API,"Front-end, react-native, JavaScript, TypeScript, Context API, Redux, Git, Amazon AWS, Jenkins, "
Lead SW Engineer (Computer Vision),,"Python, C++, drone, ros, ros2, OpenCV, Linux, computer-vision, "
SAP SD COORDINATOR,AI,"SAP SD, SAP ERP, "
SAP CRM CS 컨설턴트,AI,"SAP ERP, "
SAP SD 컨설턴트,AI,"SAP ERP, SAP SD, IT 컨설턴트, "
SAP LE-WM 컨설턴트,AI,"SAP ERP, SAP LE, sap, erp, IT 컨설턴트, "
프론트엔드 개발자 (Vue / 3년 이상),CSS,"React, JIRA, Front-end, CSS, vue, SPA (single Page Application), "
프론트엔드 개발자 (React / 3년 이상),,"React, JavaScript, JIRA, Front-end, Redux, CSS, vue, "
백엔드 개발자 (Java / 5년 이상),GitHub,"spring-framework, Amazon AWS, Linux, GitHub, JIRA, NoSQL, Java, JavaScript, "
안드로이드 개발자 채용,AI,"Android, Java, Kotlin, "
웹개발 경력직원 채용,AI,"PHP, HTML, Java, API, 영카트5, "
백엔드/웹크롤링 개발/데이터 엔지니어 정규직 채용,"framework, aws","Linux, Java, Python, C++, spring-boot, framework, aws-ec2, mq, Docker, rds, swarm, Kubernetes, "
웹 개발자 모집,AI,"Node.js, 풀스택개발, JavaScript, 퍼블리싱, 웹퍼블리싱, "
Front-End 개발자 채용,Front-End,"Front-end, TypeScript, JavaScript, CSS, React, jQuery, AngularJS, "
Back-end Developer (백엔드 개발자),Back-end,"Java, Back-end, Amazon AWS, Git, Spring, RESTful-api, xml/json, MSA, Maven, NoSQL, "
경력직 Front-end Developer (프론트 개발자),AI,"Java, JSP, JavaScript, Git, React.js, Vue.js, MSA, aws, 클라우드, "
[AI기술회사] Android Developer,"native, JavaScript","Android, react-native 앱 개발, react-native, JavaScript, CSS, Redux, Redux-saga, "
[AI기술회사] Frontend Developer,,"Front-end, JavaScript, HTML, CSS, React, "
[AI기술회사] Server Developer,"MariaDB, Spring","Back-end, Amazon AWS, Git, Java, MariaDB, Spring, spring-cloud, MongoDB, MySQL, "
웹 개발자 관리자 웹 개발,,"Node.js, Front-end, Java, "
프론트엔드 엔지니어 (전문연구요원 가능),,"프론트엔드, aws, RESTful-api, Python, "
데이터 매니저,"Modeling, machine","data, data-warehouse, Data Science, Data Modeling, machine-learning, "
컴퓨터비전 연구자 (전문연구요원 가능),"processing, TensorFlow","computer-vision, Python, deep-learning, image-processing, TensorFlow, PyTorch, "
[BackEnd] 성장을 함께 누릴 동료 개발자를 찾고 있습니다,,"Java, Node.js, TypeScript, MySQL, Amazon AWS, Back-end, "
[Fullstack] 성장을 함께 누릴 동료 개발자를 찾고 있습니다,Back-end,"풀스택개발, Amazon AWS, Node.js, MySQL, Back-end, Front-end, JavaScript, Vue.js, Git, "
Web Front-End 개발자,Web Front,"React.js, TypeScript, Redux, Redux-saga, Styled-components, axios, lottie, React-Testing-Library, "
Back-End 개발자,Back-End,"spring-framework, Java, MySQL, "
[W Club] 소프트웨어 엔지니어 모집 (신입 / 경력 1~2년),엔지니어 모집,"Android, iOS, React, react-native, ReactNative, React/React Native, Node.js, Amazon AWS, 풀스택개발, aws, AWS Lambda, Flutter, MongoDB, Full-stack Engineer, TDD, "
[W Club] 소프트웨어 엔지니어 모집 (경력직),Club] 소프트웨,"react natvie, Node.js, ReactNative, react-native, aws, Amazon AWS, REST API, RESTful-api, MongoDB, lambda, 풀스택개발, "
모바일 프론트엔드 개발자(Flutter),AI,"iOS, Android, "
웹 프론트엔드 개발자,,"JavaScript, Front-end, 풀스택개발, React, "
[5개 직군] 현대인의 필수인 패스오더 개발자를 모십니다,AI,"프론트엔드 개발, 프론트엔드개발자, 프론트엔드, 웹프론트엔드, 웹프로그래머, 웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), 웹프론트엔드 개발, 백엔드개발자, 백엔드 기술 Java, Spring, Node.js, MySQL, 백엔드, backend developer, 자바스크립트, 윈도우즈프로그래밍, Android, backend, web-frontend, 파이썬, 개발자, 웹개발, 백엔드 개발, 웹백엔드, 서버개발자, iOS, ios 앱개발, Front-end, Back-end, Amazon AWS, Git, Python, JavaScript, 서버관리, GitHub, AngularJS, MySQL, Node.js, React, 풀스택개발, "
R&D - backend developer,R&D - backend,"Back-end, Amazon AWS, Java, 서버관리, MySQL, 백엔드 기술 Java, Spring, Node.js, MySQL, "
R&D - front end developer,R&D - front,"vue, Front-end framework, Web Front-end, 웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), Front-end, React, Vue.js, "
[서버개발자] 모바일 자산관리 서비스(뱅큐) 서버 개발자 경력직,,"Java, MySQL, Git, Linux, spring-framework, "
백엔드 개발자 - 스크래핑/크롤링 서비스 개발,AI,"웹 스크래핑, 웹 크롤링, 파이썬, 크롤링, 웹크롤링, "
[블록체인 l 핀테크] Defi 차익거래를 위한 컨트랙트 개발자를 모십니다,차익거래를 위한,"블록체인, blockchain, 이더리움, ethereum, Dapp(solidity), 스마트 컨트랙트, SMART CONTRACT, 트레이딩, 시스템트레이딩, 차익거래, Node.js, web3.js, uniswap, Aave, Truffle-suite, 핀테크, GitHub, "
[드림베이스 2월 채용 - 풀스택 개발자] 세상의 변화를 꿈꾸는 젊은 프로페셔널을 찾습니다.,PHP,"PHP, 웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), MySQL, Python, Java, "
백엔드/프론트엔드 개발자,,"MySQL, Spring, angular, react-native, vue, Jenkins, GitHub, Flutter, "
System Engineer,,"Linux, Web Server, load-balancer, "
Messenger 서비스기획자,AI,"기획, 서비스기획, "
프론트엔드개발자,AI,"HTML&CSS3, Javascript(ES6+), React, "
